customer_id,full_name,date_of_birth,age,gender,email,phone_number,city,state,pincode,occupation,annual_income,account_type,account_number,account_open_date,account_balance,credit_score,credit_card_holder,bank_name,bank_type,bank_hq,bank_established,bank_tier,ifsc_code,swift_code,rbi_license,total_branches,branch_id,relationship_manager,kyc_status
CUST004034,Vihaan Patel,19-05-1962,64,Female,vihaan.patel55@rediffmail.com,-9561210293,Pune,Maharashtra,748707,Businessman,953381,Current,ACC2298513130,28-05-2013,1931741.54,638,No,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0004986,HDFCINBB,SCB-002,7821,BR0046,RM094,Verified
CUST004035,Rohan Wilson,24-09-1998,27,Male,rohan.wilson95@gmail.com,-9307220327,Bhopal,Madhya Pradesh,739992,Consultant,9473161.2,Salary,ACC7693516789,17-06-2011,1324748.3,835,Yes,Canara Bank,Public Sector,Bangalore,1906,Tier-1,CNRB0006883,CNRBINBB,SCB-007,10456,BR0020,RM053,Verified
CUST004036,Isabella Gupta,26-11-1956,69,Female,isabella.gupta60@outlook.com,-9056893730,Chennai,Tamil Nadu,388634,Doctor,2509796,Current,ACC7328277012,25-01-2023,2101569.1,690,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0000567,SBININBB,SCB-001,22542,BR0001,RM087,Verified
CUST004037,Suresh Nair,19-07-1992,33,Female,suresh.nair85@gmail.com,-7976970604,Surat,Gujarat,395003,Software Engineer,1568499,Recurring Deposit,ACC9814486003,05-08-2011,1177319.07,878,No,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0005034,PUNBINBB,SCB-004,10000,BR0009,RM092,Verified
CUST004038,Olivia Jones,24-06-1978,47,Female,olivia.jones24@rediffmail.com,-7135628733,Ahmedabad,Gujarat,380001,Teacher,465708,Recurring Deposit,ACC9947359933,07-05-2017,7348127.96,403,Yes,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0006347,ICICINBB,SCB-003,6523,BR0046,RM009,Verified
CUST004039,Ananya Reddy,20-01-1980,46,Male,ananya.reddy18@outlook.com,-7512304125,Ghaziabad,Uttar Pradesh,272551,Government Employee,4215222.1,Current,ACC5489522795,21-02-2015,652933.62,519,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0003059,ICICINBB,SCB-003,6523,BR0026,RM053,Verified
CUST004040,Aditya Miller,26-04-1950,76,Female,aditya.miller9@gmail.com,-7331320947,Ludhiana,Punjab,849873,Doctor,3389295,Savings,ACC5680941946,01-06-2013,7042560.69,639,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0008891,HDFCINBB,SCB-002,7821,BR0010,RM049,Verified
CUST004041,Sai Davis,23-02-1983,43,Female,sai.davis58@gmail.com,-9772902610,Lucknow,Uttar Pradesh,386220,Doctor,1487570,Salary,ACC9235154091,15-09-2015,668440.53,774,Yes,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0005868,ICICINBB,SCB-003,6523,BR0034,RM069,Verified
CUST004042,John Pandey,26-09-1988,37,Male,john.pandey4@outlook.com,-9680185690,Surat,Gujarat,395003,Accountant,1663506.01,Savings,ACC4765964927,16-05-2021,1816689.1,321,No,IDFC FIRST Bank,Private Sector,Mumbai,2015,Tier-2,IDFB0000701,IDFBINBB,SCB-017,897,BR0019,RM094,Pending
CUST004043,Preeti Nair,13-02-1968,58,Male,preeti.nair14@yahoo.com,-7719307585,Chennai,Tamil Nadu,319038,Doctor,3314010,Recurring Deposit,ACC7585178238,27-11-2020,281039.98,872,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0008167,HDFCINBB,SCB-002,7821,BR0027,RM055,Verified
CUST004044,Liam Patel,30-06-1978,47,Female,liam.patel97@hotmail.com,-9718198683,Pune,Maharashtra,725356,Retired,671288,Current,ACC8973968824,31-03-2018,2579125.89,857,No,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0001228,PUNBINBB,SCB-004,10000,BR0049,RM063,Verified
CUST004045,Aditya Miller,27-01-1981,45,Female,aditya.miller25@yahoo.com,-9670278890,Delhi,Delhi,772675,Software Engineer,2188880,Recurring Deposit,ACC9968236047,17-03-2019,7617940.49,596,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0007644,SBININBB,SCB-001,22542,BR0028,RM006,Verified
CUST004046,William Pandey,01-02-1972,54,Male,william.pandey25@rediffmail.com,-7399691467,Pune,Maharashtra,440006,Doctor,4953349,Savings,ACC6169412323,06-09-2022,114871.13,744,No,Bank of Baroda,Public Sector,Vadodara,1908,Tier-1,BARB0001383,BARBINBB,SCB-006,9500,BR0041,RM082,Verified
CUST004047,James Johnson,17-02-1961,65,Female,james.johnson66@rediffmail.com,-7156280432,Hyderabad,Telangana,151556,Consultant,7197523.94,Fixed Deposit,ACC6703327143,15-05-2013,4315733.2,729,Yes,Bank of India,Public Sector,Mumbai,1906,Tier-1,BKID0001391,BKIDINBB,SCB-011,5100,BR0024,RM047,Verified
CUST004048,Meera Verma,27-11-1966,59,Female,meera.verma40@rediffmail.com,-9648593866,Hyderabad,Telangana,166008,Consultant,2906229.31,Salary,ACC8710727236,26-11-2022,920926.72,808,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0004572,HDFCINBB,SCB-002,7821,BR0038,RM044,Verified
CUST004049,Rahul Bhat,06-08-1952,73,Female,rahul.bhat49@gmail.com,-7924282192,Vadodara,Gujarat,390001,Businessman,5394562,Fixed Deposit,ACC8277406352,26-02-2023,1805519.11,362,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0002677,SBININBB,SCB-001,22542,BR0004,RM030,Verified
CUST004050,Rohan Rao,05-04-1952,74,Male,rohan.rao30@gmail.com,-7696751356,Ahmedabad,Gujarat,380001,Government Employee,4902407.87,Fixed Deposit,ACC5317727288,03-06-2021,3105356.36,334,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0006557,SBININBB,SCB-001,22542,BR0006,RM008,Verified
CUST004051,Liam Patel,16-12-1955,70,Male,liam.patel79@rediffmail.com,-9128062863,Ludhiana,Punjab,279416,Businessman,3772866,Recurring Deposit,ACC6749856595,04-03-2010,2478130.56,459,Yes,Axis Bank,Private Sector,Mumbai,1993,Tier-1,UTIB0002703,AXISINBB,SCB-005,5000,BR0022,RM081,Verified
CUST004052,Mohit Patel,02-03-1973,53,Male,mohit.patel57@gmail.com,-9851806379,Kolkata,West Bengal,152478,Software Engineer,2513127,Salary,ACC8802608985,22-07-2014,513100.91,887,Yes,Kotak Mahindra Bank,Private Sector,Mumbai,2003,Tier-1,KKBK0003354,KKBKINBB,SCB-008,1800,BR0022,RM069,Verified
CUST004053,Riya Smith,21-08-1977,48,Female,riya.smith63@outlook.com,-9107467450,Ahmedabad,Gujarat,380001,Software Engineer,1786609,Fixed Deposit,ACC9408875351,17-04-2023,4710292.17,550,Yes,IndusInd Bank,Private Sector,Pune,1994,Tier-2,INDB0000700,INDBINBB,SCB-009,2606,BR0037,RM080,Verified
CUST004054,Sneha Malhotra,23-05-1968,58,Female,sneha.malhotra87@gmail.com,-7274111661,Nagpur,Maharashtra,946641,Accountant,1472792.2,Fixed Deposit,ACC7009939114,06-06-2018,291361.26,538,Yes,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0000166,ICICINBB,SCB-003,6523,BR0028,RM038,Verified
CUST004055,Neha Williams,24-04-1952,74,Male,neha.williams55@outlook.com,-7429107585,Ahmedabad,Gujarat,380001,Freelancer,1511364.31,Recurring Deposit,ACC6052795991,29-09-2017,569491.01,713,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0002801,SBININBB,SCB-001,22542,BR0022,RM053,Verified
CUST004056,Amit Moore,23-03-1972,54,Female,amit.moore20@outlook.com,-7311764389,Ludhiana,Punjab,195792,Retired,717112,Salary,ACC6119654200,30-10-2010,2675611.06,451,No,Axis Bank,Private Sector,Mumbai,1993,Tier-1,UTIB0006066,AXISINBB,SCB-005,5000,BR0016,RM015,Verified
CUST004057,John Garcia,24-01-1964,62,Male,john.garcia99@hotmail.com,-9689157456,Surat,Gujarat,395003,Government Employee,7488242.83,Current,ACC2803147495,25-06-2011,3960366.3,435,No,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0005060,PUNBINBB,SCB-004,10000,BR0003,RM061,Verified
CUST004058,Pooja Davis,10-04-1983,43,Male,pooja.davis31@hotmail.com,-9313054275,Ludhiana,Punjab,549207,Freelancer,5261319.33,Fixed Deposit,ACC6130303307,01-03-2018,2864106.27,395,No,Canara Bank,Public Sector,Bangalore,1906,Tier-1,CNRB0005369,CNRBINBB,SCB-007,10456,BR0007,RM019,Pending
CUST004059,Riya Sharma,30-11-1981,44,Female,riya.sharma32@rediffmail.com,-9102209353,Visakhapatnam,Andhra Pradesh,137802,Sales Executive,4026498.53,Current,ACC5882093858,01-07-2018,2319595.27,608,No,Kotak Mahindra Bank,Private Sector,Mumbai,2003,Tier-1,KKBK0006565,KKBKINBB,SCB-008,1800,BR0014,RM066,Verified
CUST004060,Swati Singh,24-07-1952,73,Male,swati.singh11@outlook.com,-8137308095,Indore,Madhya Pradesh,238775,Consultant,2015334.27,Savings,ACC6633521272,13-06-2014,2297874.75,365,No,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0000511,HDFCINBB,SCB-002,7821,BR0004,RM032,Verified
CUST004061,Priya Chopra,18-03-1959,67,Male,priya.chopra20@outlook.com,-8588243986,Jaipur,Rajasthan,302001,Businessman,854900,Fixed Deposit,ACC3678806291,07-09-2017,3176591.37,557,Yes,Central Bank of India,Public Sector,Mumbai,1911,Tier-2,CBIN0008968,CBININBB,SCB-016,4600,BR0031,RM039,Verified
CUST004062,Ramesh Singh,04-05-1976,50,Female,ramesh.singh25@yahoo.com,-9738381836,Chennai,Tamil Nadu,628601,Lawyer,3312556.62,Recurring Deposit,ACC7990838061,14-08-2021,3769004.88,798,No,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0006092,HDFCINBB,SCB-002,7821,BR0004,RM035,Verified
CUST004063,Aarav Wilson,31-12-1999,26,Male,aarav.wilson94@rediffmail.com,-7179959507,Mumbai,Maharashtra,169484,Retired,877914,Salary,ACC3980951766,09-02-2023,272073.36,733,No,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0005247,PUNBINBB,SCB-004,10000,BR0042,RM060,Verified
CUST004064,Vijay Nair,28-07-1955,70,Female,vijay.nair12@yahoo.com,-7545653885,Delhi,Delhi,271291,Consultant,8282313.96,Salary,ACC1797881019,10-05-2011,6610512.22,555,Yes,Axis Bank,Private Sector,Mumbai,1993,Tier-1,UTIB0002470,AXISINBB,SCB-005,5000,BR0029,RM022,Verified
CUST004065,Rajesh Smith,17-03-1982,44,Male,rajesh.smith74@yahoo.com,-8308333408,Surat,Gujarat,395003,Government Employee,6579037.09,Recurring Deposit,ACC7806070476,08-10-2010,921912,527,Yes,IDFC FIRST Bank,Private Sector,Mumbai,2015,Tier-2,IDFB0005189,IDFBINBB,SCB-017,897,BR0046,RM025,Verified
CUST004066,Ananya Davis,16-11-1967,58,Male,ananya.davis21@rediffmail.com,-8898797736,Lucknow,Uttar Pradesh,166194,Government Employee,2964247.11,Salary,ACC2477412862,10-08-2020,3188225.51,603,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0007577,SBININBB,SCB-001,22542,BR0023,RM037,Verified
CUST004067,Akash Gupta,02-08-1953,72,Female,akash.gupta46@outlook.com,-9325542257,Nagpur,Maharashtra,624465,Accountant,9851369.19,Recurring Deposit,ACC4922899569,29-03-2017,9521775.1,815,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0007608,HDFCINBB,SCB-002,7821,BR0018,RM061,Verified
CUST004068,Sachin Johnson,16-07-1974,51,Female,sachin.johnson28@hotmail.com,-7450611131,Jaipur,Rajasthan,302001,Doctor,1762590,Savings,ACC4522966948,01-11-2023,303550.97,868,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0006967,SBININBB,SCB-001,22542,BR0048,RM011,Verified
CUST004069,Sneha Kumar,30-01-1959,67,Male,sneha.kumar98@hotmail.com,-8956742180,Indore,Madhya Pradesh,316966,Manager,1107052.02,Savings,ACC2067349529,24-02-2020,1205262.74,665,Yes,Central Bank of India,Public Sector,Mumbai,1911,Tier-2,CBIN0004600,CBININBB,SCB-016,4600,BR0010,RM056,Verified
CUST004070,Kavya Moore,29-11-1994,31,Female,kavya.moore37@hotmail.com,-9347197650,Hyderabad,Telangana,675247,Manager,6576203.94,Fixed Deposit,ACC5336031786,22-02-2012,5647102.82,356,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0009774,SBININBB,SCB-001,22542,BR0034,RM038,Verified
CUST004071,Aditya Nair,23-11-1999,26,Female,aditya.nair53@outlook.com,-9229347958,Ahmedabad,Gujarat,380001,Doctor,3687708,Current,ACC3672059296,11-03-2011,1949616.62,689,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0008088,ICICINBB,SCB-003,6523,BR0010,RM019,Under Review
CUST004072,Amit Jones,30-11-1968,57,Female,amit.jones45@outlook.com,-9436920189,Ahmedabad,Gujarat,380001,Lawyer,4377740.29,Salary,ACC1616533758,20-08-2018,5169341.93,739,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0005005,ICICINBB,SCB-003,6523,BR0020,RM067,Verified
CUST004073,Ava Malhotra,12-08-1954,71,Female,ava.malhotra60@hotmail.com,-7376177966,Kanpur,Uttar Pradesh,528601,Businessman,6081257,Recurring Deposit,ACC3928921904,26-06-2020,6766300.57,453,No,Central Bank of India,Public Sector,Mumbai,1911,Tier-2,CBIN0008107,CBININBB,SCB-016,4600,BR0031,RM022,Verified
CUST004074,Kiran Bhat,12-09-1982,43,Male,kiran.bhat78@hotmail.com,-9795483900,Hyderabad,Telangana,524457,Government Employee,1566031.12,Current,ACC5438914814,08-03-2014,1104644.99,432,Yes,South Indian Bank,Private Sector,Thrissur,1929,Tier-2,SIBL0003181,SIBLINBB,SCB-019,950,BR0005,RM018,Verified
CUST004075,Aditya Sharma,03-07-1975,50,Male,aditya.sharma21@yahoo.com,-7625933565,Vadodara,Gujarat,390001,Businessman,4762027,Recurring Deposit,ACC3650013144,10-01-2011,3656320.21,831,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0006811,HDFCINBB,SCB-002,7821,BR0032,RM066,Pending
CUST004076,Meera Malhotra,26-04-1995,31,Female,meera.malhotra30@hotmail.com,-8700533359,Visakhapatnam,Andhra Pradesh,602656,Consultant,4114120.51,Fixed Deposit,ACC4901288249,04-11-2020,544915.13,354,Yes,Kotak Mahindra Bank,Private Sector,Mumbai,2003,Tier-1,KKBK0005566,KKBKINBB,SCB-008,1800,BR0031,RM081,Verified
CUST004077,Pooja Mishra,29-04-1986,40,Male,pooja.mishra26@rediffmail.com,-8904205152,Ghaziabad,Uttar Pradesh,228466,Consultant,9386397.05,Recurring Deposit,ACC7771049590,31-08-2020,4488587.69,868,No,Punjab & Sind Bank,Public Sector,New Delhi,1908,Tier-2,PSIB0002828,PSIBINBB,SCB-020,1554,BR0048,RM048,Verified
CUST004078,Aditya Singh,01-05-1967,59,Male,aditya.singh26@hotmail.com,-8167385193,Pune,Maharashtra,741474,Consultant,4674359.67,Savings,ACC6240561281,19-07-2017,477647.02,449,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0003830,SBININBB,SCB-001,22542,BR0028,RM020,Verified
CUST004079,Preeti Gupta,25-01-1983,43,Male,preeti.gupta35@hotmail.com,-9034429247,Ludhiana,Punjab,933221,Retired,1022548,Salary,ACC2183652756,13-03-2015,1560956.62,616,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0003433,HDFCINBB,SCB-002,7821,BR0025,RM066,Verified
CUST004080,Aarav Kapoor,06-03-1997,29,Female,aarav.kapoor98@yahoo.com,-7713800462,Ghaziabad,Uttar Pradesh,120670,Retired,926950,Salary,ACC4726681126,02-10-2021,6154582.41,363,No,Bank of India,Public Sector,Mumbai,1906,Tier-1,BKID0002881,BKIDINBB,SCB-011,5100,BR0023,RM046,Verified
CUST004081,Priya Miller,25-08-1970,55,Female,priya.miller42@yahoo.com,-8378493107,Lucknow,Uttar Pradesh,129551,Software Engineer,1031345,Current,ACC9808059266,23-06-2023,4271804.18,486,No,Canara Bank,Public Sector,Bangalore,1906,Tier-1,CNRB0002481,CNRBINBB,SCB-007,10456,BR0013,RM094,Verified
CUST004082,John Davis,20-07-1954,71,Female,john.davis8@yahoo.com,-8073339950,Indore,Madhya Pradesh,239717,Doctor,3069701,Salary,ACC2735931741,30-11-2013,8444895.02,830,Yes,IndusInd Bank,Private Sector,Pune,1994,Tier-2,INDB0004327,INDBINBB,SCB-009,2606,BR0013,RM091,Under Review
CUST004083,Isabella Gupta,09-12-1980,45,Female,isabella.gupta35@yahoo.com,-9702384320,Patna,Bihar,503265,Software Engineer,2118492,Recurring Deposit,ACC2007995863,08-10-2021,1815915.53,739,No,Kotak Mahindra Bank,Private Sector,Mumbai,2003,Tier-1,KKBK0008653,KKBKINBB,SCB-008,1800,BR0009,RM095,Verified
CUST004084,Ava Johnson,13-05-1989,37,Male,ava.johnson76@outlook.com,-8995977091,Chennai,Tamil Nadu,168270,Freelancer,8056202.42,Recurring Deposit,ACC9644631517,06-02-2017,6458638.42,340,No,Kotak Mahindra Bank,Private Sector,Mumbai,2003,Tier-1,KKBK0001280,KKBKINBB,SCB-008,1800,BR0044,RM080,Verified
CUST004085,Divya Singh,24-07-1957,68,Male,divya.singh73@rediffmail.com,-8924337096,Ahmedabad,Gujarat,380001,Software Engineer,1081543,Fixed Deposit,ACC9481189935,17-02-2023,3869285.34,582,No,Canara Bank,Public Sector,Bangalore,1906,Tier-1,CNRB0006798,CNRBINBB,SCB-007,10456,BR0025,RM010,Verified
CUST004086,Vihaan Wilson,18-03-1999,27,Female,vihaan.wilson33@hotmail.com,-7525742242,Bhopal,Madhya Pradesh,594071,Government Employee,3335027.83,Salary,ACC1560497417,21-03-2012,298979.71,767,Yes,Axis Bank,Private Sector,Mumbai,1993,Tier-1,UTIB0002087,AXISINBB,SCB-005,5000,BR0027,RM092,Verified
CUST004087,Ananya Chopra,10-05-1976,50,Male,ananya.chopra98@outlook.com,-8787342444,Delhi,Delhi,987905,Businessman,8039572,Current,ACC2016397506,05-04-2012,2089966.17,421,No,IndusInd Bank,Private Sector,Pune,1994,Tier-2,INDB0007939,INDBINBB,SCB-009,2606,BR0032,RM023,Pending
CUST004088,Sophia Patel,19-01-1971,55,Female,sophia.patel63@gmail.com,-9843350581,Delhi,Delhi,712999,Manager,2631019.85,Recurring Deposit,ACC9516452879,23-02-2020,1017945.73,614,Yes,Bank of Baroda,Public Sector,Vadodara,1908,Tier-1,BARB0009015,BARBINBB,SCB-006,9500,BR0013,RM007,Verified
CUST004089,Emma Iyer,09-12-1982,43,Male,emma.iyer2@yahoo.com,-8506281763,Lucknow,Uttar Pradesh,743869,Businessman,2693440,Salary,ACC9197715138,20-04-2013,2431458.27,335,Yes,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0000727,PUNBINBB,SCB-004,10000,BR0036,RM026,Verified
CUST004090,Sophia Johnson,06-12-1963,62,Male,sophia.johnson7@rediffmail.com,-9168246415,Hyderabad,Telangana,997386,Teacher,729142,Savings,ACC2117292358,28-04-2019,2321438.14,302,No,Kotak Mahindra Bank,Private Sector,Mumbai,2003,Tier-1,KKBK0000215,KKBKINBB,SCB-008,1800,BR0050,RM094,Verified
CUST004091,Akash Kumar,30-08-1981,44,Female,akash.kumar85@gmail.com,-9983826463,Hyderabad,Telangana,273978,Teacher,1046750,Savings,ACC8236006284,15-12-2020,222157.97,848,Yes,IDBI Bank,Public Sector,Mumbai,1964,Tier-2,IBKL0006981,IBKLINBB,SCB-013,1900,BR0013,RM007,Verified
CUST004092,Noah Williams,06-08-1966,59,Male,noah.williams38@gmail.com,-7730489573,Ludhiana,Punjab,862219,Doctor,5026844,Savings,ACC4462151363,04-05-2018,3463978.46,381,No,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0009734,PUNBINBB,SCB-004,10000,BR0004,RM021,Verified
CUST004093,Sachin Miller,20-06-1956,69,Male,sachin.miller22@hotmail.com,-9531378351,Indore,Madhya Pradesh,362028,Teacher,706568,Salary,ACC9320985223,20-06-2020,1555531.98,858,No,Yes Bank,Private Sector,Mumbai,2004,Tier-2,YESB0009663,YESBINBB,SCB-012,1198,BR0009,RM085,Verified
CUST004094,Ananya Jones,26-08-1957,68,Male,ananya.jones50@yahoo.com,-7480096617,Kolkata,West Bengal,864213,Lawyer,9538830.58,Fixed Deposit,ACC7078035480,16-09-2020,3685617.36,829,No,IDBI Bank,Public Sector,Mumbai,1964,Tier-2,IBKL0005690,IBKLINBB,SCB-013,1900,BR0022,RM057,Verified
CUST004095,Vivaan Chopra,15-07-1963,62,Female,vivaan.chopra28@outlook.com,-7236306714,Indore,Madhya Pradesh,811319,Businessman,9564670,Current,ACC5392984975,08-07-2011,899817.08,423,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0000991,SBININBB,SCB-001,22542,BR0008,RM034,Verified
CUST004096,Arjun Patel,27-05-1975,51,Male,arjun.patel1@gmail.com,-9933061719,Nagpur,Maharashtra,700515,Lawyer,7594409.02,Current,ACC8673555706,19-03-2017,3798750.35,815,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0003247,SBININBB,SCB-001,22542,BR0023,RM016,Verified
CUST004097,Preeti Kumar,26-07-1977,48,Male,preeti.kumar80@yahoo.com,-7935421519,Ludhiana,Punjab,881728,Freelancer,6724637.8,Recurring Deposit,ACC4530499730,21-02-2019,5971557.13,775,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0006464,HDFCINBB,SCB-002,7821,BR0041,RM029,Verified
CUST004098,Deepika Jones,21-02-1984,42,Male,deepika.jones71@hotmail.com,-8591806551,Ahmedabad,Gujarat,380001,Lawyer,9861274.42,Salary,ACC5579959079,23-11-2019,11595758.3,325,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0000848,HDFCINBB,SCB-002,7821,BR0008,RM025,Verified
CUST004099,Kavya Malhotra,10-03-1958,68,Female,kavya.malhotra18@outlook.com,-9401720868,Vadodara,Gujarat,390001,Sales Executive,2587132.96,Savings,ACC7464414860,10-07-2013,404545.95,683,Yes,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0002861,PUNBINBB,SCB-004,10000,BR0014,RM002,Verified
CUST004100,Rohan Verma,10-11-1999,26,Male,rohan.verma14@yahoo.com,-7281305562,Bangalore,Karnataka,792667,Businessman,9503868,Savings,ACC5314408852,22-09-2021,587990.39,616,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0005166,HDFCINBB,SCB-002,7821,BR0004,RM091,Verified
CUST004101,Priya Brown,23-12-1984,41,Female,priya.brown77@rediffmail.com,-8885164523,Ghaziabad,Uttar Pradesh,636083,Software Engineer,1406037,Recurring Deposit,ACC4360759346,30-07-2020,1755767.02,728,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0002131,SBININBB,SCB-001,22542,BR0028,RM030,Verified
CUST004102,William Mehta,15-10-1998,27,Female,william.mehta74@gmail.com,-9327125045,Surat,Gujarat,395003,Retired,381779,Fixed Deposit,ACC5653071729,13-04-2015,1989856.86,752,No,Bank of Baroda,Public Sector,Vadodara,1908,Tier-1,BARB0002701,BARBINBB,SCB-006,9500,BR0007,RM041,Verified
CUST004103,Meera Pandey,19-10-1996,29,Male,meera.pandey20@yahoo.com,-8124394445,Surat,Gujarat,395003,Government Employee,5921932.88,Current,ACC3724464521,26-11-2022,3509253.12,558,No,Bank of Baroda,Public Sector,Vadodara,1908,Tier-1,BARB0003160,BARBINBB,SCB-006,9500,BR0035,RM077,Verified
CUST004104,Isabella Pandey,29-08-1967,58,Male,isabella.pandey7@hotmail.com,-7643038868,Mumbai,Maharashtra,551598,Businessman,8016244,Salary,ACC3200768794,30-07-2013,161590.78,557,No,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0008040,HDFCINBB,SCB-002,7821,BR0002,RM015,Under Review
CUST004105,Divya Gupta,01-06-1990,36,Male,divya.gupta85@hotmail.com,-9639289623,Bangalore,Karnataka,566291,Teacher,729024,Current,ACC3049737722,26-08-2014,6909218.36,351,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0004551,SBININBB,SCB-001,22542,BR0043,RM021,Verified
CUST004106,Meera Kapoor,03-10-1985,40,Male,meera.kapoor8@yahoo.com,-7443015094,Ghaziabad,Uttar Pradesh,891847,Government Employee,5741354.39,Current,ACC2075382280,31-08-2020,6349642.81,539,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0004135,ICICINBB,SCB-003,6523,BR0016,RM038,Verified
CUST004107,Riya Singh,01-11-1951,74,Female,riya.singh28@outlook.com,-8694309665,Ghaziabad,Uttar Pradesh,748734,Freelancer,8802550.65,Fixed Deposit,ACC8333736975,25-04-2022,3154348.3,758,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0009284,SBININBB,SCB-001,22542,BR0044,RM071,Verified
CUST004108,William Chopra,09-05-1958,68,Male,william.chopra86@yahoo.com,-9840892717,Delhi,Delhi,758735,Retired,892223,Salary,ACC6902424523,25-05-2017,304997.04,593,No,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0000108,HDFCINBB,SCB-002,7821,BR0042,RM021,Verified
CUST004109,Aditya Wilson,24-10-1978,47,Male,aditya.wilson93@hotmail.com,-7224166174,Delhi,Delhi,680938,Sales Executive,4389526.22,Current,ACC5065531256,04-04-2015,4127596.4,862,Yes,IDFC FIRST Bank,Private Sector,Mumbai,2015,Tier-2,IDFB0006409,IDFBINBB,SCB-017,897,BR0003,RM014,Verified
