loan_id,customer_id,loan_type,principal_amount,interest_rate_pct,tenure_months,emi_amount,disbursement_date,paid_emis,outstanding_balance,loan_status,late_payment_count,collateral_type,application_channel,processing_fee,insurance_taken,co_applicant,foreclosure_flag,npa_flag,last_payment_date,bank_name,bank_type,bank_tier,sanctioned_by_branch,loan_account_no,loan_approval_date,rbi_classification,disbursement_mode,loan_purpose,swift_code
LN0003569,CUST009136,Car Loan,1429077.11,10.29,180,15611.46,06-03-2023,159,166725.66,Under Review,3,Fixed Deposit,Referral,28204.7,Yes,Yes,No,No,18-12-2023,Punjab National Bank,Public Sector,Tier-1,PUNB0001768,LA3998368535,05-03-2023,Standard,Direct Credit,New Car,PUNBINBB
LN0003570,CUST007491,Home Loan,1394944.8,7.62,120,16645.74,14-09-2018,35,988085.9,Closed,0,Property,Branch,11911.19,No,Yes,No,No,16-02-2023,Axis Bank,Private Sector,Tier-1,UTIB0000581,LA2743913181,31-08-2018,Standard,RTGS,Renovation,AXISINBB
LN0003571,CUST006346,Gold Loan,3532249.86,17.36,24,175254.05,27-11-2020,14,1471770.78,Active,11,Fixed Deposit,Referral,23592.84,Yes,No,No,No,24-02-2023,Canara Bank,Public Sector,Tier-1,CNRB0006269,LA4303071619,18-11-2020,Standard,Direct Credit,Personal Need,CNRBINBB
LN0003572,CUST000613,Gold Loan,2846376.44,17.48,36,102162.35,25-09-2019,30,474396.07,Under Review,4,Fixed Deposit,Referral,25870.9,No,No,No,No,24-10-2023,Canara Bank,Public Sector,Tier-1,CNRB0001626,LA2419666897,12-09-2019,Standard,Cheque,Business,CNRBINBB
LN0003573,CUST006765,Home Loan,4163328.15,17.62,24,207086.81,08-08-2017,16,1387776.05,Closed,5,Fixed Deposit,Referral,50784.87,No,No,,No,27-05-2023,Axis Bank,Private Sector,Tier-1,UTIB0000824,LA9748372986,29-07-2017,Standard,Cheque,Purchase,AXISINBB
LN0003574,CUST009671,Business Loan,4671505.89,8.92,48,116073.25,20-08-2015,19,2822368.14,Defaulted,4,Gold,Branch,25578.14,No,No,,Yes,06-04-2023,State Bank of India,Public Sector,Tier-1,SBIN0002447,LA3216050810,18-08-2015,Doubtful,Direct Credit,Trade Finance,SBININBB
LN0003575,CUST000316,Education Loan,6785165.45,9.48,240,63158.05,21-12-2020,115,3533940.34,Active,6,Vehicle,DSA,76528.38,No,No,No,No,12-01-2023,State Bank of India,Public Sector,Tier-1,SBIN0007351,LA6214005991,14-12-2020,Standard,RTGS,Undergraduate,SBININBB
LN0003576,CUST006195,Car Loan,1862309.01,18.21,48,54909.9,02-04-2021,44,155192.42,Active,3,Gold,Referral,25211.06,Yes,Yes,,No,05-11-2023,Bank of Baroda,Public Sector,Tier-1,BARB0002482,LA3588481991,22-03-2021,Standard,NEFT,New Car,BARBINBB
LN0003577,CUST001357,Gold Loan,3754049.23,12.7,120,55389.68,16-05-2023,59,1908308.36,Under Review,2,Fixed Deposit,Referral,21369.39,No,Yes,,No,09-07-2023,Central Bank of India,Public Sector,Tier-2,CBIN0009742,LA2684893115,03-05-2023,Standard,IMPS,Business,CBININBB
LN0003578,CUST003259,Car Loan,8693761.7,7.96,24,393036.71,02-02-2021,9,5433601.06,Under Review,1,Property,Mobile App,46507.17,Yes,No,,No,05-04-2023,Punjab National Bank,Public Sector,Tier-1,PUNB0006405,LA2917730054,24-01-2021,Standard,Cheque,Used Car,PUNBINBB
LN0003579,CUST006661,Car Loan,9353226.79,14.14,48,256248.08,27-04-2022,36,2338306.7,Active,7,Gold,Mobile App,146565.21,Yes,No,Yes,No,01-06-2023,ICICI Bank,Private Sector,Tier-1,ICIC0001149,LA1996889181,22-04-2022,Standard,Direct Credit,Two-Wheeler,ICICINBB
LN0003580,CUST008366,Car Loan,5734633.95,10.56,48,146992.24,02-04-2021,7,4898333.17,Closed,5,Vehicle,Online,100634.89,No,Yes,No,No,24-10-2023,ICICI Bank,Private Sector,Tier-1,ICIC0003221,LA2448606771,02-04-2021,Standard,Cheque,New Car,ICICINBB
LN0003581,CUST009360,Business Loan,320285.02,13.52,84,5917.54,28-05-2023,11,278342.93,Active,1,,DSA,4774.41,No,No,,No,19-06-2023,Union Bank of India,Public Sector,Tier-1,UBIN0000164,LA1737425669,14-05-2023,Standard,IMPS,Trade Finance,UBININBB
LN0003582,CUST002556,Car Loan,9094984.74,9.96,60,193062.59,19-08-2015,21,5911740.08,Closed,9,Vehicle,Online,66761.68,No,Yes,Yes,No,23-05-2023,Bank of Baroda,Public Sector,Tier-1,BARB0007796,LA4823282216,14-08-2015,Standard,Direct Credit,Two-Wheeler,BARBINBB
LN0003583,CUST002630,Gold Loan,200549.19,7.44,60,4012.88,05-09-2020,42,60164.76,Active,9,,Referral,2519.43,Yes,Yes,No,No,03-05-2023,ICICI Bank,Private Sector,Tier-1,ICIC0000492,LA5205652238,01-09-2020,Standard,NEFT,Emergency,ICICINBB
LN0003584,CUST000718,Personal Loan,1061116.34,17.5,180,16708.11,12-11-2018,53,748676.53,Active,2,Vehicle,Mobile App,7995.65,No,Yes,No,No,18-11-2023,Indian Bank,Public Sector,Tier-2,IDIB0008109,LA8600034483,06-11-2018,Standard,RTGS,Travel,IDIBBINN
LN0003585,CUST003481,Gold Loan,5742535.97,11.17,240,59939.6,08-07-2020,111,3086613.08,Under Review,4,,Branch,65994.58,No,Yes,Yes,No,21-09-2023,Union Bank of India,Public Sector,Tier-1,UBIN0005465,LA1947475234,29-06-2020,Standard,Direct Credit,Emergency,UBININBB
LN0003586,CUST002028,Car Loan,7438606.08,14.66,180,102382.99,21-11-2015,44,5620280.15,Closed,10,Vehicle,Branch,94357.17,Yes,Yes,No,No,26-08-2023,ICICI Bank,Private Sector,Tier-1,ICIC0000426,LA8179623318,20-11-2015,Standard,Cheque,Used Car,ICICINBB
LN0003587,CUST004951,Gold Loan,880201.64,10.06,48,22349.56,13-10-2017,1,861864.11,Closed,0,Property,Referral,9054.89,Yes,No,Yes,No,30-12-2023,Bank of Baroda,Public Sector,Tier-1,BARB0007561,LA8006342386,05-10-2017,Standard,NEFT,Business,BARBINBB
LN0003588,CUST005204,Business Loan,7866386.89,17.42,12,719020.72,14-10-2017,7,3277661.2,Defaulted,5,Property,DSA,42246.06,No,Yes,Yes,Yes,17-03-2023,HDFC Bank,Private Sector,Tier-1,HDFC0000568,LA6607559445,09-10-2017,Sub-standard,Cheque,Equipment Purchase,HDFCINBB
LN0003589,CUST000666,Car Loan,9594860.11,16.76,24,473285.88,25-10-2018,14,3997858.38,Closed,8,Fixed Deposit,Online,108623.18,Yes,No,Yes,No,13-06-2023,State Bank of India,Public Sector,Tier-1,SBIN0002626,LA5521157583,11-10-2018,Standard,NEFT,New Car,SBININBB
LN0003590,CUST002133,Personal Loan,3530947.05,11.01,48,91276.32,26-02-2019,6,3089578.67,Under Review,1,Fixed Deposit,Online,51264.37,No,Yes,,No,01-08-2023,Bank of India,Public Sector,Tier-1,BKID0003346,LA2074955991,16-02-2019,Standard,Direct Credit,Debt Consolidation,BKIDINBB
LN0003591,CUST009931,Business Loan,5780920.61,7.72,120,69286.15,06-03-2017,0,5780920.61,Active,0,,Branch,112949.76,No,No,,No,11-10-2023,State Bank of India,Public Sector,Tier-1,SBIN0009280,LA3172572791,26-02-2017,Standard,NEFT,Trade Finance,SBININBB
LN0003592,CUST002340,Personal Loan,2858494.72,16.22,36,100806.94,28-07-2020,33,238207.89,Defaulted,12,Vehicle,Online,19301.02,No,No,Yes,Yes,19-05-2023,State Bank of India,Public Sector,Tier-1,SBIN0001239,LA5652094836,19-07-2020,Standard,Cheque,Debt Consolidation,SBININBB
LN0003593,CUST000604,Gold Loan,99787.11,8.57,120,1240.96,18-04-2022,64,46567.32,Defaulted,8,Property,Mobile App,1600.25,No,No,No,Yes,10-04-2023,Federal Bank,Private Sector,Tier-2,FDRL0002336,LA5367979241,04-04-2022,Doubtful,RTGS,Emergency,FDRLINBB
LN0003594,CUST004803,Home Loan,4743034.31,7.58,240,38441.91,28-02-2017,160,1581011.44,Under Review,4,Gold,Branch,59632.73,No,Yes,Yes,No,22-06-2023,Bank of Baroda,Public Sector,Tier-1,BARB0000409,LA7577361876,24-02-2017,Standard,IMPS,Renovation,BARBINBB
LN0003595,CUST008020,Home Loan,4932622.57,7.26,180,45055.89,16-12-2015,66,3123994.29,Active,0,,Branch,63850.06,Yes,No,No,No,02-08-2023,Punjab National Bank,Public Sector,Tier-1,PUNB0004577,LA2662554411,15-12-2015,Standard,Cheque,Purchase,PUNBINBB
LN0003596,CUST006413,Business Loan,1163463.53,8.87,120,14656.53,27-04-2020,42,756251.29,Closed,12,Property,Branch,15361.78,No,No,No,No,28-11-2023,Bank of Baroda,Public Sector,Tier-1,BARB0008127,LA1559750226,25-04-2020,Standard,NEFT,Equipment Purchase,BARBINBB
LN0003597,CUST000319,Personal Loan,5864570.7,17.22,60,146444.32,13-01-2018,12,4691656.56,Defaulted,4,Fixed Deposit,Online,43347.3,No,Yes,No,Yes,18-05-2023,Punjab National Bank,Public Sector,Tier-1,PUNB0008965,LA3135195338,01-01-2018,Loss,NEFT,Debt Consolidation,PUNBINBB
LN0003598,CUST009706,Education Loan,4698477.75,13.07,240,55280.69,16-07-2016,213,528578.75,Closed,6,Gold,Branch,91211.29,No,No,Yes,No,27-10-2023,HDFC Bank,Private Sector,Tier-1,HDFC0000104,LA2716807365,15-07-2016,Standard,Cheque,Professional Course,HDFCINBB
LN0003599,CUST007991,Personal Loan,3410414.94,9.97,60,72410.91,18-01-2015,47,738923.24,Under Review,5,,DSA,53731.68,Yes,No,,No,10-06-2023,State Bank of India,Public Sector,Tier-1,SBIN0005020,LA8726386350,04-01-2015,Standard,RTGS,Debt Consolidation,SBININBB
LN0003600,CUST004261,Home Loan,7665245.98,10.07,60,163127.96,01-08-2020,52,1022032.8,Active,4,Vehicle,Online,62955.05,No,Yes,,No,29-10-2023,State Bank of India,Public Sector,Tier-1,SBIN0000882,LA2953337143,25-07-2020,Standard,RTGS,Construction,SBININBB
LN0003601,CUST008453,Education Loan,9434827.2,14.61,48,260716.87,07-07-2016,33,2948383.5,Under Review,7,Fixed Deposit,Mobile App,164731.04,Yes,Yes,,No,27-02-2023,Bank of India,Public Sector,Tier-1,BKID0004941,LA5343486570,23-06-2016,Standard,IMPS,Postgraduate,BKIDINBB
LN0003602,CUST005475,Gold Loan,7041973.63,15.24,24,342245.22,01-05-2017,11,3814402.38,Active,4,Vehicle,Branch,90930.62,Yes,Yes,No,No,06-11-2023,Indian Bank,Public Sector,Tier-2,IDIB0003010,LA5497539124,19-04-2017,Standard,IMPS,Business,IDIBBINN
LN0003603,CUST000214,Home Loan,584744.83,8.86,60,12098.65,20-02-2016,21,380084.14,Closed,7,Gold,Branch,9813.69,No,No,Yes,No,06-01-2023,State Bank of India,Public Sector,Tier-1,SBIN0001522,LA2090238742,17-02-2016,Standard,Cheque,Purchase,SBININBB
LN0003604,CUST003337,Gold Loan,8142200.14,12.81,120,120661.03,17-03-2015,90,2035550.04,Defaulted,11,,Mobile App,137761.62,No,Yes,,Yes,30-09-2023,State Bank of India,Public Sector,Tier-1,SBIN0002361,LA6493235436,16-03-2015,Standard,IMPS,Business,SBININBB
LN0003605,CUST001414,Gold Loan,9491744.12,12.53,60,213689.53,27-06-2022,59,158195.74,Defaulted,4,,Online,48424.9,Yes,No,Yes,Yes,15-04-2023,ICICI Bank,Private Sector,Tier-1,ICIC0003518,LA1601513381,15-06-2022,Standard,Direct Credit,Agriculture,ICICINBB
LN0003606,CUST001648,Car Loan,2591251.06,9.48,240,24120.03,15-11-2018,62,1921844.54,Under Review,9,,Mobile App,50833.64,Yes,Yes,,No,20-02-2023,Bank of Baroda,Public Sector,Tier-1,BARB0001349,LA4168925615,12-11-2018,Standard,RTGS,New Car,BARBINBB
LN0003607,CUST007959,Business Loan,5998923.45,8.21,36,188566.16,05-08-2017,14,3666008.78,Under Review,10,Property,DSA,69849.49,Yes,No,,No,18-02-2023,State Bank of India,Public Sector,Tier-1,SBIN0009558,LA5995788436,21-07-2017,Standard,IMPS,Expansion,SBININBB
LN0003608,CUST001711,Home Loan,7069306.24,13.02,36,238260.97,27-01-2018,14,4320131.59,Closed,9,Gold,DSA,81923.13,No,No,,No,15-09-2023,Axis Bank,Private Sector,Tier-1,UTIB0007309,LA4578620959,26-01-2018,Standard,Cheque,Construction,AXISINBB
LN0003609,CUST002374,Gold Loan,4809360.12,17.61,180,76105.28,11-11-2016,57,3286396.08,Defaulted,0,Vehicle,Branch,43563.22,No,No,No,Yes,30-04-2023,Bank of India,Public Sector,Tier-1,BKID0006158,LA8236303142,05-11-2016,Loss,Direct Credit,Emergency,BKIDINBB
LN0003610,CUST008111,Education Loan,4864743.78,17.89,180,77958.15,03-05-2017,158,594579.8,Active,7,Gold,Online,51134.14,Yes,Yes,No,No,11-08-2023,Federal Bank,Private Sector,Tier-2,FDRL0003412,LA6666880711,27-04-2017,Standard,RTGS,Overseas Study,FDRLINBB
LN0003611,CUST009081,Car Loan,1701401.1,6.97,36,52510.99,15-09-2020,24,567133.7,Defaulted,10,Gold,Mobile App,33817.76,Yes,Yes,No,Yes,14-12-2023,Kotak Mahindra Bank,Private Sector,Tier-1,KKBK0005786,LA4893158479,08-09-2020,Standard,IMPS,New Car,KKBKINBB
LN0003612,CUST000715,Gold Loan,4873161.5,7.8,48,118511.15,16-08-2020,44,406096.79,Closed,1,,Referral,54564.95,Yes,No,Yes,No,08-10-2023,IndusInd Bank,Private Sector,Tier-2,INDB0003681,LA4104999293,05-08-2020,Standard,RTGS,Personal Need,INDBINBB
LN0003613,CUST006510,Home Loan,2593718.06,8.57,60,53301.65,21-05-2019,31,1253630.4,Active,9,Fixed Deposit,Online,13364.87,Yes,Yes,,No,23-08-2023,State Bank of India,Public Sector,Tier-1,SBIN0006701,LA3455352854,21-05-2019,Standard,NEFT,Plot+Construction,SBININBB
LN0003614,CUST006731,Car Loan,5078986.3,7.73,180,47749.1,05-04-2019,161,536115.22,Closed,11,Gold,Mobile App,67930.73,No,Yes,,No,06-06-2023,Bank of Baroda,Public Sector,Tier-1,BARB0009875,LA2763219709,23-03-2019,Standard,IMPS,New Car,BARBINBB
LN0003615,CUST006147,Home Loan,602844.68,15.45,120,9892.79,21-02-2019,37,416967.57,Active,7,Property,Referral,6102.1,No,Yes,,No,08-01-2023,Indian Bank,Public Sector,Tier-2,IDIB0002195,LA2856542100,16-02-2019,Standard,IMPS,Renovation,IDIBBINN
LN0003616,CUST009802,Business Loan,7388453.69,6.82,24,330197.55,08-02-2023,1,7080601.45,Under Review,1,Property,Online,140582.56,Yes,No,Yes,No,09-06-2023,HDFC Bank,Private Sector,Tier-1,HDFC0005884,LA2955753742,28-01-2023,Standard,Direct Credit,Expansion,HDFCINBB
LN0003617,CUST001768,Gold Loan,1652861.63,13.28,48,44572.18,19-11-2016,6,1446253.93,Defaulted,4,Vehicle,Branch,14243.31,Yes,Yes,No,Yes,11-03-2023,HDFC Bank,Private Sector,Tier-1,HDFC0001835,LA3452044974,13-11-2016,Standard,Cheque,Emergency,HDFCINBB
LN0003618,CUST001303,Business Loan,9322314.5,18.11,240,144662.02,24-05-2021,46,7535537.55,Active,9,Property,DSA,74879.88,Yes,No,Yes,No,21-08-2023,Canara Bank,Public Sector,Tier-1,CNRB0002154,LA9851847405,20-05-2021,Standard,NEFT,Working Capital,CNRBINBB
LN0003619,CUST004517,Business Loan,359053.31,12.48,48,9540.09,01-03-2022,43,37401.39,Closed,9,,Mobile App,4452.39,No,Yes,No,No,06-04-2023,Canara Bank,Public Sector,Tier-1,CNRB0009421,LA5030325517,15-02-2022,Standard,NEFT,Expansion,CNRBINBB
LN0003620,CUST008780,Personal Loan,3578705.04,9.54,120,46385.98,06-01-2022,76,1312191.85,Closed,10,,Branch,58216.88,No,Yes,No,No,23-05-2023,ICICI Bank,Private Sector,Tier-1,ICIC0008799,LA1283936511,25-12-2021,Standard,Direct Credit,Medical,ICICINBB
LN0003621,CUST006603,Gold Loan,5426114.13,8.92,60,112426.64,16-07-2021,34,2351316.12,Defaulted,8,,Online,106614.83,Yes,No,,Yes,24-01-2023,Bank of Baroda,Public Sector,Tier-1,BARB0002798,LA2408567126,07-07-2021,Sub-standard,Cheque,Personal Need,BARBINBB
LN0003622,CUST000578,Personal Loan,1510258.12,17.14,120,26382.06,22-04-2018,46,931325.84,Closed,4,Vehicle,Online,17407.48,Yes,Yes,Yes,No,12-12-2023,Bank of India,Public Sector,Tier-1,BKID0004679,LA2161554699,21-04-2018,Standard,Direct Credit,Education,BKIDINBB
LN0003623,CUST007103,Education Loan,9761271.54,14,84,182926.34,26-06-2020,63,2440317.88,Active,9,Gold,Mobile App,84555.35,No,No,Yes,No,12-11-2023,Canara Bank,Public Sector,Tier-1,CNRB0006777,LA4689032699,21-06-2020,Standard,IMPS,Overseas Study,CNRBINBB
LN0003624,CUST008569,Personal Loan,2907785.16,10.54,84,49087.86,20-08-2020,84,0,Active,1,,Referral,54908.17,Yes,Yes,Yes,No,17-06-2023,ICICI Bank,Private Sector,Tier-1,ICIC0009110,LA2675124810,14-08-2020,Standard,Cheque,Education,ICICINBB
LN0003625,CUST000012,Personal Loan,6615316.19,16.65,48,189689.45,16-03-2020,26,3032019.92,Defaulted,7,Vehicle,Online,53275.55,No,Yes,,Yes,05-12-2023,State Bank of India,Public Sector,Tier-1,SBIN0006903,LA8666329092,07-03-2020,Loss,RTGS,Travel,SBININBB
LN0003626,CUST002691,Car Loan,475821.37,15.32,24,23143.39,04-02-2017,15,178433.01,Closed,10,Gold,Referral,7132.54,No,No,No,No,30-12-2023,ICICI Bank,Private Sector,Tier-1,ICIC0007596,LA5354889423,23-01-2017,Standard,Cheque,New Car,ICICINBB
LN0003627,CUST002975,Car Loan,5499923.55,13.59,36,186880.99,23-06-2020,20,2444410.47,Active,2,Gold,Mobile App,68052.9,Yes,Yes,,No,18-01-2023,Punjab National Bank,Public Sector,Tier-1,PUNB0000159,LA2427334458,14-06-2020,Standard,Direct Credit,Two-Wheeler,PUNBINBB
LN0003628,CUST006793,Personal Loan,6627281.79,16.75,48,190374.39,14-09-2018,25,3175572.52,Under Review,4,Property,Referral,77687.22,No,Yes,,No,15-07-2023,Bank of India,Public Sector,Tier-1,BKID0005112,LA6485215290,10-09-2018,Standard,Cheque,Wedding,BKIDINBB
LN0003629,CUST005225,Home Loan,7831506.89,11.82,120,111545.97,24-11-2017,119,65262.56,Under Review,10,,Branch,101591.64,Yes,No,Yes,No,16-05-2023,State Bank of India,Public Sector,Tier-1,SBIN0000388,LA5343331489,23-11-2017,Standard,Direct Credit,Construction,SBININBB
LN0003630,CUST004472,Car Loan,1344026.87,16.47,60,33020.71,14-03-2020,33,604812.09,Active,7,Vehicle,DSA,20494.42,No,Yes,No,No,30-09-2023,ICICI Bank,Private Sector,Tier-1,ICIC0007182,LA4930173198,03-03-2020,Standard,Direct Credit,New Car,ICICINBB
LN0003631,CUST007371,Education Loan,6245091.82,10.53,180,69149.37,02-10-2017,5,6071617.05,Under Review,4,Fixed Deposit,Referral,112552.32,No,Yes,Yes,No,20-01-2023,Punjab National Bank,Public Sector,Tier-1,PUNB0009250,LA1365323909,18-09-2017,Standard,NEFT,Undergraduate,PUNBINBB
LN0003632,CUST006708,Home Loan,1622805.71,11.21,60,35453.92,22-09-2017,25,946636.66,Active,5,Fixed Deposit,Mobile App,19014.23,Yes,Yes,No,No,03-08-2023,Bank of Baroda,Public Sector,Tier-1,BARB0008040,LA6096640380,07-09-2017,Standard,IMPS,Construction,BARBINBB
LN0003633,CUST008122,Car Loan,1828282.85,15.06,180,25663.59,28-09-2022,15,1675925.95,Defaulted,7,Fixed Deposit,Referral,10979.35,No,Yes,Yes,Yes,28-12-2023,ICICI Bank,Private Sector,Tier-1,ICIC0001405,LA1272589567,27-09-2022,Doubtful,Cheque,Two-Wheeler,ICICINBB
LN0003634,CUST007469,Business Loan,8649462.77,17.62,48,252363.7,13-10-2018,37,1982168.55,Defaulted,1,Gold,Referral,92850.82,Yes,Yes,,Yes,22-08-2023,Central Bank of India,Public Sector,Tier-2,CBIN0000715,LA3648708817,04-10-2018,Doubtful,NEFT,Trade Finance,CBININBB
LN0003635,CUST002087,Education Loan,5718389.65,10.88,240,58558.27,07-03-2018,89,3597820.15,Under Review,6,Vehicle,DSA,90999.7,Yes,Yes,Yes,No,14-08-2023,State Bank of India,Public Sector,Tier-1,SBIN0009360,LA9646053330,22-02-2018,Standard,Direct Credit,Postgraduate,SBININBB
LN0003636,CUST002555,Gold Loan,6856974.59,12.91,120,102018.32,02-01-2015,88,1828526.56,Under Review,12,Gold,Referral,119982.33,Yes,No,,No,19-10-2023,ICICI Bank,Private Sector,Tier-1,ICIC0006440,LA6814741228,21-12-2014,Standard,Direct Credit,Business,ICICINBB
LN0003637,CUST003398,Education Loan,8074307.79,8.17,60,164375.56,14-08-2022,42,2422292.34,Defaulted,10,Property,DSA,109450.94,Yes,Yes,Yes,Yes,05-03-2023,State Bank of India,Public Sector,Tier-1,SBIN0003234,LA7130366607,12-08-2022,Loss,IMPS,Postgraduate,SBININBB
LN0003638,CUST000573,Home Loan,7122633.33,13.27,24,339526.97,09-07-2017,3,6232304.16,Active,2,,Online,120857.7,Yes,Yes,,No,21-11-2023,Union Bank of India,Public Sector,Tier-1,UBIN0004565,LA7537969041,02-07-2017,Standard,Direct Credit,Renovation,UBININBB
LN0003639,CUST006073,Education Loan,754580.88,10.18,24,34882.8,07-01-2017,16,251526.96,Defaulted,3,Fixed Deposit,DSA,4002.91,Yes,No,No,Yes,06-06-2023,Punjab National Bank,Public Sector,Tier-1,PUNB0008354,LA6391676605,26-12-2016,Sub-standard,Cheque,Professional Course,PUNBINBB
LN0003640,CUST009315,Business Loan,8669752.85,17.33,240,129348.17,17-01-2021,122,4262628.48,Active,11,Gold,DSA,83400.58,No,Yes,Yes,No,24-11-2023,State Bank of India,Public Sector,Tier-1,SBIN0007358,LA1140830980,16-01-2021,Standard,NEFT,Equipment Purchase,SBININBB
LN0003641,CUST006246,Car Loan,7315909.18,8.96,180,74028.84,04-04-2023,100,3251515.19,Defaulted,12,Fixed Deposit,DSA,120559.28,No,Yes,No,Yes,05-04-2023,Punjab National Bank,Public Sector,Tier-1,PUNB0001922,LA5580802358,03-04-2023,Sub-standard,RTGS,Commercial Vehicle,PUNBINBB
LN0003642,CUST000118,Gold Loan,7916713.3,12.92,48,212071.39,07-09-2017,30,2968767.49,Closed,11,Fixed Deposit,Mobile App,69742.42,Yes,Yes,Yes,No,23-02-2023,Axis Bank,Private Sector,Tier-1,UTIB0005220,LA2252703956,24-08-2017,Standard,IMPS,Personal Need,AXISINBB
LN0003643,CUST008642,Gold Loan,2381127.13,9,60,49428.28,13-02-2016,34,1031821.76,Under Review,1,,Mobile App,22598.15,Yes,No,No,No,06-05-2023,Axis Bank,Private Sector,Tier-1,UTIB0003072,LA9502428539,03-02-2016,Standard,RTGS,Emergency,AXISINBB
LN0003644,CUST000353,Education Loan,7421495.25,7.82,36,231946.92,07-06-2015,22,2886137.04,Active,2,Fixed Deposit,Referral,109890.53,Yes,Yes,,No,14-11-2023,Kotak Mahindra Bank,Private Sector,Tier-1,KKBK0002756,LA4737334966,31-05-2015,Standard,NEFT,Postgraduate,KKBKINBB
LN0003645,CUST001440,Education Loan,7014257.21,7.62,12,608927.51,12-01-2022,11,584521.43,Under Review,4,Gold,DSA,117067.2,No,Yes,Yes,No,04-12-2023,Bank of Baroda,Public Sector,Tier-1,BARB0003266,LA4672598952,31-12-2021,Standard,Cheque,Postgraduate,BARBINBB
LN0003646,CUST002841,Business Loan,9264406.09,14.75,84,177476.01,25-01-2022,77,772033.84,Defaulted,8,Gold,Online,155720.48,No,Yes,Yes,Yes,05-08-2023,HDFC Bank,Private Sector,Tier-1,HDFC0000239,LA3999638359,16-01-2022,Standard,IMPS,Expansion,HDFCINBB
LN0003647,CUST004548,Business Loan,6976426.07,12.29,60,156211.05,31-01-2022,13,5464867.09,Defaulted,6,Fixed Deposit,Online,75992.11,Yes,Yes,No,Yes,03-07-2023,State Bank of India,Public Sector,Tier-1,SBIN0000025,LA4503259201,30-01-2022,Sub-standard,RTGS,Equipment Purchase,SBININBB
LN0003648,CUST007889,Business Loan,5430804.74,17.91,84,113857.47,07-04-2019,8,4913585.24,Active,0,Fixed Deposit,Mobile App,53844.63,Yes,No,,No,18-04-2023,State Bank of India,Public Sector,Tier-1,SBIN0000033,LA6390464338,07-04-2019,Standard,NEFT,Working Capital,SBININBB
LN0003649,CUST008290,Personal Loan,4986280.76,6.63,60,97866.22,18-06-2021,0,4986280.76,Closed,0,Property,Branch,35218.37,Yes,No,No,No,23-07-2023,Axis Bank,Private Sector,Tier-1,UTIB0000298,LA5430903021,08-06-2021,Standard,Direct Credit,Education,AXISINBB
LN0003650,CUST002306,Education Loan,2159085.14,13.13,180,27502.6,31-03-2018,22,1895196.96,Defaulted,10,Vehicle,Referral,15639.29,Yes,Yes,,Yes,04-05-2023,ICICI Bank,Private Sector,Tier-1,ICIC0006176,LA8732373668,29-03-2018,Standard,RTGS,Professional Course,ICICINBB
LN0003651,CUST000063,Home Loan,2099590.88,15.72,48,59202.34,13-11-2017,14,1487210.21,Defaulted,10,Property,Online,22114.62,No,No,Yes,Yes,18-10-2023,HDFC Bank,Private Sector,Tier-1,HDFC0006608,LA5442258017,03-11-2017,Standard,Cheque,Construction,HDFCINBB
LN0003652,CUST001802,Education Loan,4053030.96,10.05,120,53673.38,19-09-2019,60,2026515.48,Defaulted,0,Fixed Deposit,Referral,73440.08,Yes,No,No,Yes,10-10-2023,State Bank of India,Public Sector,Tier-1,SBIN0009728,LA5144419748,15-09-2019,Sub-standard,NEFT,Undergraduate,SBININBB
LN0003653,CUST009143,Education Loan,1488026.06,14.93,180,20754.92,07-05-2020,32,1223488.09,Closed,1,Fixed Deposit,Online,20401.62,Yes,No,Yes,No,24-08-2023,Central Bank of India,Public Sector,Tier-2,CBIN0000056,LA4742928440,28-04-2020,Standard,Direct Credit,Undergraduate,CBININBB
